ds,yhat,yhat_lower,yhat_upper
2008-02-23,7.245411683454757,6.624700149791065,7.889946327425297
2008-02-24,7.568589774675224,6.933826894445905,8.211219838748802
2008-02-25,7.84318117006581,7.239275435281975,8.51136210893278
2008-02-26,7.588626003815302,6.987832794326731,8.195249754130282
2008-02-27,7.3878060140148465,6.82495159889404,8.048654891460234
2008-02-29,7.376919657364403,6.759875570731702,8.019695468008925
2008-03-02,7.511736773667018,6.955393496910935,8.100080890717852
2008-03-05,7.456572688935256,6.855818490124531,8.090216100080836
2008-03-06,7.476572854831899,6.837253355937198,8.127070217783634
2008-03-07,7.506109047420207,6.868378067159577,8.109223369787303
2008-03-08,7.291080438472193,6.678933158000684,7.906092546292354
2008-03-09,7.677499463748819,7.041553815077664,8.32029675397607
2008-03-10,8.006274069038135,7.388799535568364,8.641528518698243
2008-03-11,7.7959357405468,7.2179815452583584,8.386746950221843
2008-03-12,7.628685244557382,7.006419526316207,8.237209491453976
2008-03-13,7.638194488468158,7.041458280705895,8.233453331159831
2008-03-14,7.651502901320382,7.0334245915886555,8.25478485913202
2008-03-15,7.415053540573056,6.808619730477152,8.048336820825806
2008-03-16,7.775521088228817,7.135092371943113,8.379038205328092
2008-03-17,8.074577532463424,7.440644412467051,8.714097784055257
2008-03-18,7.831601081456861,7.229765624241988,8.491147573570748
2008-03-19,7.629700724400004,7.012360397529561,8.213669245226583
2008-03-20,7.603495395897397,6.961657473883747,8.203745368532504
2008-03-21,7.580986728804223,6.962900263659479,8.182628686034851
2008-03-22,7.309571212908099,6.66880458047475,7.980530421560188
2008-03-23,7.636844542443025,7.031183743098022,8.271126617529527
2008-03-24,7.905344560382878,7.244644704666159,8.538057056019529
2008-03-25,7.63523893354187,6.989816623640922,8.221791652856558
2008-03-26,7.410330519861828,6.800075576543439,8.018437985609241
2008-03-27,7.365819876851818,6.77003471869551,8.001714742754778
2008-03-28,7.330164318727847,6.684546846603092,8.0010681768427
2008-03-29,7.051079683966374,6.420453023072922,7.718611825133961
2008-03-30,7.37633785125057,6.7535820865609555,8.00535655442105
2008-03-31,7.648506571353922,7.023460061161787,8.269215474770474
2008-04-01,7.387637809138573,6.800019942258846,8.068808187724366
2008-04-02,7.1772775163338745,6.577049555219334,7.8424930477003105
2008-04-03,7.152236144054167,6.536179667526025,7.773879913223094
2008-04-04,7.140459067397967,6.524095843627808,7.70803888959041
2008-04-05,6.889042760285427,6.248945648262502,7.523883755167101
2008-04-06,7.245049355764629,6.6694847682082905,7.879201730382581
2008-04-07,7.550265688754717,6.905336256966511,8.134828152336759
2008-04-08,7.3239124901145605,6.699554744815125,7.9829315911899075
2008-04-09,7.148676087349222,6.568907735901272,7.797476908266788
2008-04-10,7.158501331101626,6.60866586970017,7.763575211921934
2008-04-11,7.1804843217247285,6.5527576117587145,7.816432382296805
2008-04-12,6.960910184220333,6.336154648514619,7.5656443033981455
2008-04-13,7.346087961074408,6.743592063282522,7.965401858466698
2008-04-14,7.677128193740921,7.045603118303551,8.282070760866869
2008-04-15,7.472668389027574,6.8465562979522145,8.108484024238562
2008-04-16,7.314918319113151,6.747719467336609,7.980236637011984
2008-04-17,7.337463544469198,6.733448170261312,7.903701218692692
2008-04-18,7.367165489149882,6.764451105803797,7.962170719146857
2008-04-19,7.1502031629188885,6.511802521950081,7.74133878070863
2008-04-20,7.532908540341729,6.936521891115953,8.137947866139266
2008-04-21,7.8565412033062065,7.200733905672557,8.47773679488672
2008-04-22,7.640007572106156,6.98999822848759,8.310802086552798
2008-04-23,7.465896891370057,6.880174609263317,8.105858551996667
2008-04-24,7.468272659316133,6.83429240803258,8.055358172970795
2008-04-25,7.4745582015101855,6.884753921162021,8.106524779988126
2008-04-26,7.231561916637882,6.6303319205793025,7.908119913461144
2008-04-27,7.586294686038629,6.956387886907797,8.189310795146376
2008-04-28,7.880725569640384,7.227199196367532,8.470610246198728
2008-04-29,7.634481649311714,7.00894360980774,8.2614316848714
2008-04-30,7.430864726302374,6.843583863923307,8.054130308736044
2008-05-01,7.4046240907914385,6.817878415258949,8.051161264622044
2008-05-02,7.383824568819608,6.748163298775404,7.969807589192646
2008-05-03,7.115855838741151,6.496037595376131,7.7409738817573155
2008-05-04,7.448235921566134,6.785416560416445,8.047951097361759
2008-05-05,7.723355317436126,7.0986686718249565,8.324041123632748
2008-05-06,7.4611679267618936,6.78205164487428,8.07355595568976
2008-05-07,7.24520166116368,6.607716579388988,7.871758809558641
2008-05-08,7.210328077176084,6.581993769534322,7.763087697082246
2008-05-09,7.184630267163143,6.539498975696219,7.836715850702047
2008-05-10,6.915414943447931,6.296814102317294,7.566288243926106
2008-05-11,7.250021481334116,6.618799809554148,7.87069857007364
2008-05-12,7.530574177226697,6.9117907478720655,8.159869988531169
2008-05-13,7.276683574254476,6.640337542244953,7.8767533642126235
2008-05-14,7.071469413730858,6.45749120500985,7.675239897174703
2008-05-15,7.04934414868945,6.436743057594138,7.682193176651099
2008-05-16,7.0378958196862715,6.404383927492881,7.650634087711261
2008-05-17,6.783915770183894,6.197504557969264,7.407156408214447
2008-05-18,7.134223497851153,6.526403044020633,7.757145878166416
2008-05-19,7.430434431838989,6.808765557162812,8.071641627474385
2008-05-20,7.1916760391576515,6.628442988521974,7.795911368903033
2008-05-21,7.000624398943294,6.381972071194919,7.650871246359338
2008-05-22,6.991299803041009,6.362249528627411,7.584300818343506
2008-05-23,6.990959857521764,6.364645341183364,7.593847141371592
2008-05-24,6.746135297939573,6.121987663593254,7.362383665120442
2008-05-25,7.103460618246938,6.475949121156515,7.779703633994042
2008-05-26,7.404445179863173,6.783321984894863,8.041825793753171
2008-05-27,7.168190155972352,6.581419713468073,7.815215728472383
2008-05-28,6.977423477585955,6.416584467087628,7.614763263341581
2008-05-29,6.966291441479992,6.263935887689955,7.554998275470302
2008-05-30,6.962245625988787,6.351686269861924,7.593404166673385
2008-05-31,6.712070562477648,6.055377458977125,7.291059048784126
2008-06-03,7.111426433136018,6.497652699273166,7.709071477778582
2008-06-04,6.912096421360744,6.297394092065823,7.547587493380827
2008-06-05,6.892540723554382,6.296355148143206,7.5083881755335655
2008-06-06,6.880584441431425,6.295978974257014,7.510814932360743
2008-06-07,6.62336238417789,6.018104492537657,7.248881891766371
2008-06-08,6.968128942443273,6.315213034405801,7.557234439198605
2008-06-09,7.257008438941832,6.620178865440681,7.9177268012566895
2008-06-10,7.009691963400962,6.376890802982359,7.617557538930334
2008-06-11,6.809453479807884,6.1906164230536485,7.387913159992346
2008-06-12,6.790924437398782,6.134690389456623,7.381759060280981
2008-06-13,6.781966035662658,6.125278669368205,7.390430390483068
2008-06-14,6.5296850136385505,5.91954908244694,7.164042613899198
2008-06-15,6.881245682480168,6.222502571944007,7.482456414665326
2008-06-16,7.1786244298832536,6.620207379820104,7.793504244040781
2008-06-17,6.941312539875942,6.261242039551212,7.527860858490588
2008-06-18,6.7523398951251465,6.126000737280285,7.357239096219667
2008-06-19,6.746058523434438,6.080243810301373,7.390895019482856
2008-06-20,6.75002482882553,6.1592656103751,7.38269409208146
2008-06-21,6.511026037326141,5.899532409083844,7.1173256026915945
2008-06-22,6.875903220109623,6.224099307952369,7.503678162776144
2008-06-23,7.186316752127294,6.551680466147786,7.821210601156176
2008-06-24,6.961459692765399,6.31495554003266,7.564473527047772
2008-06-25,6.78409130774835,6.164596346205458,7.386418536843835
2008-06-26,6.788329375566862,6.172605089963938,7.366882542952724
2008-06-27,6.801539836839453,6.171448499390892,7.413328590195294
2008-06-28,6.570369080809384,5.924635955997015,7.178276068145907
2008-06-29,6.941571046017756,6.329914439467394,7.532538927340005
2008-06-30,7.25677487313989,6.650911820459906,7.820993657078005
2008-07-02,6.859680629948342,6.249179610310885,7.4491175625867
2008-07-03,6.864469159010147,6.238560314605428,7.487703355548527
2008-07-04,6.87710578655308,6.267182199334912,7.468738209077561
2008-07-05,6.64445124988669,6.023005928818917,7.263787192016383
2008-07-06,7.013504219522996,6.388243895324276,7.6710597118160075
2008-07-07,7.326159665490914,6.681055719647643,7.977376423902764
2008-07-08,7.1019124589616816,6.4677834078277305,7.718102861829183
2008-07-09,6.923878772054379,6.31852488557113,7.4895495554944445
2008-07-10,6.926574337574363,6.327303732359746,7.571768189871676
2008-07-11,6.937788610011644,6.32968108136351,7.507833512830329
2008-07-12,6.704600653151932,6.121104780993997,7.346094280381622
2008-08-01,7.335224221068954,6.72086466378959,7.973006559562431
2008-08-02,7.113010479836927,6.481238104989336,7.7236208307155145
2008-08-03,7.491041663203217,6.862621295002284,8.076406407969479
2008-08-04,7.810950279907612,7.201235502582305,8.399186892381488
2008-08-05,7.5919873120358625,6.918096285168935,8.202056545915342
2008-08-06,7.4170547934350255,6.7699156258789275,7.984752437904531
2008-08-07,7.4204948332803315,6.804216814760267,8.001070446784997
2008-08-08,7.429973733166245,6.778099679715369,8.01420763990865
2008-08-09,7.192506645701088,6.61193272012258,7.840342191694209
2008-08-10,7.555275164662965,6.928867815954354,8.25371189970546
2008-08-11,7.860383850727474,7.255116934081992,8.498216463444741
2008-08-12,7.627561423657923,6.949660553812854,8.2443032382445
2008-08-13,7.440179191811125,6.8250054239438365,8.011069776181742
2008-08-14,7.433025801061943,6.824616310683308,8.027486046342773
2008-08-15,7.434177377876446,6.83401346001101,8.088462557827466
2008-08-16,7.191008938586726,6.546139208249953,7.811530171550046
2008-08-17,7.550999863975289,6.93421777915062,8.204123609224817
2008-08-18,7.856479824809207,7.182168346884891,8.464391859306547
2008-08-19,7.627321231692285,7.029633422444013,8.239125682381887
2008-08-20,7.446951072726522,6.810636257000034,8.089838833063062
2008-08-21,7.4501214546490875,6.86356235848578,8.060511383098728
2008-08-22,7.464778089038566,6.845119303103872,8.119266203775263
2008-08-23,7.23807269004202,6.6154021015611875,7.845570468460518
2008-08-24,7.61717210117723,7.041684314756027,8.21783191857332
2008-08-25,7.944010477798228,7.333568685511003,8.58548922831268
2008-08-26,7.737990463042617,7.095475062702916,8.396988792716854
2008-08-27,7.582006011738491,6.950828791456233,8.190761652907252
2008-08-28,7.61022590084902,7.018313416081665,8.188898653598486
2008-08-29,7.64997683020843,7.025053160540992,8.271335712365294
2008-08-30,7.447771690619841,6.834943030283983,8.03727485382
2008-08-31,7.8501353867421155,7.262878141418663,8.43336684720781
2008-09-01,8.19837408254543,7.558286064092322,8.837425220345551
2008-09-02,8.011293332641678,7.383326496178372,8.627823819577863
2008-09-03,7.871237277320502,7.197533531909161,8.554567576105066
2008-09-04,7.911887474812137,7.290637343674239,8.504821986937406
2008-09-05,7.960159834495384,7.318829666350258,8.539836642198535
2008-09-06,7.7622448260469294,7.130579782399582,8.413516925943961
2008-09-07,8.16444299958308,7.4921645813030375,8.767895671542956
2008-09-08,8.50794139246783,7.91377088036367,9.105799323481135
2008-09-09,8.311536063001562,7.7540186656839545,8.935430209313374
2008-09-10,8.15767278167901,7.521369689583433,8.803131343458277
2008-09-11,8.18024438700176,7.559695946512956,8.848755867164316
2008-09-12,8.206483286136656,7.571026986139958,8.85507129655931
2008-09-13,7.982994375103531,7.3801171680984154,8.59899507437631
2008-09-14,8.356580594039036,7.702726148700486,8.971309017970562
2008-09-15,8.669006949832324,8.061423985558458,9.272587046240242
2008-09-16,8.439708572250971,7.844505330933183,9.104570185174516
2008-09-17,8.251815220484998,7.623169941856005,8.862084367219806
2008-09-18,8.239931183086062,7.597436288664725,8.845172143679365
2008-09-19,8.232009525126472,7.638818986831394,8.871332678899213
2008-09-20,7.975366455143437,7.313037400290918,8.547082774783872
2008-09-21,8.317488535613315,7.624291926681789,8.923673788685228
2008-09-22,8.600779073429662,8.000156550573463,9.226108394624026
2008-09-23,8.345249742390092,7.731194388219005,9.020147364471942
2008-09-24,8.134530308387655,7.5022636216942615,8.766937138373258
2008-09-25,8.103635809059151,7.513767005949823,8.683448233177423
2008-09-26,8.080830493767552,7.472885453059888,8.692073845199856
2008-09-27,7.8136345817775545,7.184929211022665,8.40616256993006
2008-09-28,8.149626772669404,7.498799114454239,8.732084709823813
2008-09-29,8.431188974728544,7.820463200028187,9.03596864891779
2008-09-30,8.178199347717696,7.48874587066633,8.807433424316132
2008-10-01,7.9740464889769145,7.378987385161565,8.573810812641097
2008-10-02,7.953403987703955,7.309781029344753,8.56190060412853
2008-10-03,7.944104444852536,7.323527966453791,8.553951181348666
2008-10-04,7.693158732316814,7.107430039781359,8.32207760908669
2008-10-05,8.047573073569271,7.433990035709814,8.674680078248391
2008-10-06,8.349110001821927,7.720746540015342,8.99265936278023
2008-10-07,8.116998836343928,7.50735051657505,8.72345533169822
2008-10-08,7.933968016836339,7.306152375164632,8.587904074458773
2008-10-09,7.934038012352857,7.323669767494497,8.53889660419129
2008-10-10,7.944413388891144,7.3069217010344625,8.595180413207395
2008-10-11,7.711519305650165,7.078763306312423,8.328469346366509
2008-10-12,8.08335707045869,7.473092512829229,8.708321918764302
2008-10-13,8.399711727625078,7.802214699665213,8.992028806857874
2008-10-14,8.179442207672139,7.562913210545076,8.799504440819195
2008-10-15,8.005000766522521,7.354079029176989,8.647063306863027
2008-10-16,8.010232810354168,7.401669023564828,8.644438773138308
2008-10-17,8.022272978902425,7.4388702686719474,8.663018050168366
2008-10-18,7.787582656711777,7.2273951613732,8.462766649425246
2008-10-19,8.152780999576342,7.542307916396106,8.748422056452382
2008-10-20,8.459415160416482,7.853984488734144,9.105441808886429
2008-10-23,8.025992074093205,7.391719132655984,8.686202137494186
2008-10-24,8.020044969280201,7.393435983968413,8.693314502399955
2008-10-25,7.76661869815483,7.163502523947145,8.39776590399598
2008-10-26,8.11292706305816,7.458316335030364,8.723533476214504
2008-10-27,8.401115788731744,7.763416719065178,9.012038283237057
2008-10-28,8.150959894320618,7.55454901254694,8.760361503690326
2008-10-29,7.9458783851688,7.320165841078143,8.585357307401631
2008-10-30,7.920705506802814,7.281546255637231,8.524012138921263
2008-10-31,7.903557782290085,7.321956684365115,8.515763528164857
2008-11-01,7.6418428325961925,7.0478290685343925,8.291767871003652
2008-11-02,7.983062883518589,7.3422542901286905,8.642258466549325
2008-11-03,8.269559422607982,7.680092435846911,8.86922873627877
2008-11-04,8.021205128163269,7.3613388870275305,8.642488511616033
2008-11-05,7.821415951814896,7.170591021418045,8.473663874758678
2008-11-06,7.804922657453336,7.203442886818269,8.400195495412069
2008-11-07,7.799641014806626,7.213619319299146,8.415586032023235
2008-11-08,7.5526865422660965,6.885792350624266,8.176273612871565
2008-11-09,7.91118651877303,7.277198480622605,8.557752650872091
2008-11-10,8.217035471384595,7.607449129068721,8.84243273333204
2008-11-11,7.989599938531026,7.3235663423690855,8.60817189850545
2008-11-12,7.811745012757406,7.200546845353685,8.407528591590433
2008-11-13,7.81762154359165,7.223681736383413,8.453432355366362
2008-11-14,7.834552744643344,7.200776949844116,8.440565510153553
2008-11-15,7.609065626698979,6.951230594156905,8.196520236394097
2008-11-16,7.987719498796651,7.370087532299846,8.619102739058384
2008-11-17,8.311877275027417,7.726002395640047,8.915324977724048
2008-11-18,8.10042494055354,7.52666839832805,8.716110385154845
2008-11-19,7.93581126943916,7.294614157595968,8.497641633970668
2008-11-20,7.951846310485728,7.3253946430265415,8.56096592655308
2008-11-21,7.975597078017508,7.314218640893558,8.617452267467442
2008-11-22,7.753425627799643,7.1421959449551915,8.370106864919306
2008-11-23,8.13182159079097,7.529499950285062,8.779864725107126
2008-11-24,8.452174809783655,7.83042383437076,9.07300823734412
2008-11-25,8.233493418554998,7.607984152927945,8.85626243947498
2008-11-26,8.058439520786019,7.433497993253432,8.6772292872052
2008-11-27,8.0611211257413,7.437537236284598,8.656601154376618
2008-11-28,8.068978989797863,7.4847443891711825,8.68340763063727
2008-11-29,7.828813820760437,7.199299555759909,8.439522573928684
2008-11-30,8.187606250362697,7.5565898787097545,8.796032823551293
2008-12-01,8.487275598439783,7.842946928207897,9.131518883154607
2008-12-02,8.247383181017577,7.602920813882701,8.88459435800274
2008-12-03,8.051152753974742,7.421868421989201,8.70716810034895
2008-12-04,8.033247192428068,7.40946885374347,8.666161875679611
2008-12-05,8.021640493661323,7.387121056105866,8.57796854413618
2008-12-06,7.7636309819337415,7.157305736278903,8.400549117502521
2008-12-07,8.106648512249972,7.511719586365588,8.714658199747419
2008-12-08,8.393002047223733,7.790674851484429,9.017143037180107
2008-12-09,8.142573658799298,7.481847096843146,8.752184912400987
2008-12-10,7.93883178648185,7.274015016566178,8.587057149191597
2008-12-11,7.916603026030383,7.275117322472501,8.510208633969834
2008-12-12,7.903941639551412,7.296036799545157,8.49253039864899
2008-12-13,7.6481426953054275,7.046417378106705,8.269850065084134
2008-12-14,7.996551590999387,7.3675601899317495,8.573096432667718
2008-12-15,8.291316220145596,7.716320453384155,8.889513948078221
2008-12-16,8.05208765162922,7.4799118501920985,8.697509022679577
2008-12-17,7.862041911650607,7.229071594364388,8.488438529930951
2008-12-18,7.855661846680045,7.203078528442085,8.45101196039024
2008-12-19,7.86061791974935,7.2439659846384075,8.488685982606029
2008-12-20,7.623793477344954,6.974010027018431,8.268978274636755
2008-12-21,7.99210684895187,7.371349904779918,8.622610742095963
2008-12-22,8.307276138719843,7.741725947291673,8.960665583002315
2008-12-23,8.088532183484263,7.453623867185805,8.674814802851024
2008-12-24,7.918651886822047,7.330792341539987,8.542506860766121
2008-12-25,7.931750556513705,7.321206723089293,8.5201396897302
2008-12-26,7.955171785507862,7.345867494111458,8.561901556613677
2008-12-27,7.7355201499229596,7.134900768534571,8.402429773620382
2008-12-28,8.119488878993089,7.483368479732691,8.757364867619648
2008-12-29,8.448628211995246,7.776551766066287,9.05897474430141
2008-12-30,8.242059838914225,7.623161715066352,8.845613395537494
2008-12-31,8.082509626045935,7.436896770814707,8.661026667858241
2009-01-01,8.104097314464626,7.48867687839268,8.754091901721358
2009-01-02,8.134221858614003,7.5163340957984035,8.720041058545418
2009-01-03,7.919587868198822,7.318575807105067,8.522608976556926
2009-01-04,8.307025553891087,7.703098571454407,8.918099731226246
2009-01-05,8.63825018554928,8.028075554567035,9.282365277964498
2009-01-06,8.432566791685202,7.786205443858517,8.99651616270768
2009-01-07,8.272892661007605,7.659204379000385,8.892878031011309
2009-01-08,8.293536709376278,7.691351549413341,8.906300504730783
2009-01-09,8.322074758530778,7.733182622082561,8.90477695095516
2009-01-10,8.105366560100583,7.430635056831376,8.691770442056391
2009-01-11,8.490367314873687,7.860648388243023,9.056158632345404
2009-01-12,8.818880013071997,8.208909956047973,9.446910153702126
2009-01-13,8.61025459851066,7.999716351386628,9.251723128872118
2009-01-14,8.447406739393413,7.786604517350622,9.054863703005276
2009-01-15,8.46659160673065,7.901572638710108,9.077011302862582
2009-01-16,8.493290925889402,7.884832431293925,9.164497199778951
2009-01-17,8.274220916860056,7.628657224195501,8.897472456360697
2009-01-18,8.656152074738502,8.04609347875782,9.295653312403568
2009-01-19,8.980667879661809,8.380148286136437,9.589950975852272
2009-01-20,8.766872082327522,8.112689347117179,9.386850181428844
2009-01-21,8.597417104164103,8.00025401360484,9.16400303594326
2009-01-22,8.606292478707187,7.993665140363583,9.253098000629976
2009-01-23,8.620712131593457,7.96889960858013,9.258385170872732
2009-01-24,8.387145978347458,7.756225113432454,8.94683324671767
2009-01-25,8.7521481402054,8.141983638695542,9.397008792667004
2009-01-26,9.057127571781399,8.45959238320092,9.7189377188963
2009-01-27,8.821066505220651,8.16726794869769,9.443655961672327
2009-01-28,8.626558847283542,8.034055680823744,9.242436027239892
2009-01-29,8.607607080354764,8.014854338311466,9.206772647600086
2009-01-30,8.5915161287368,7.967216296062227,9.192923798348474
2009-01-31,8.324929383854077,7.7083160147227385,8.9313875944069
2009-02-01,8.654658963482262,8.027737075904142,9.289736413578307
2009-02-02,8.922455842090281,8.29301836921485,9.499536041926177
2009-02-03,8.647725174820149,8.083031144922016,9.26625543498227
2009-02-04,8.413558947867323,7.797219434516185,9.012861574201926
2009-02-05,8.354524582730864,7.729682296521857,8.99005097294731
2009-02-06,8.298548111473208,7.696253696246497,8.911768724040519
2009-02-07,7.992937348581325,7.37280186273254,8.628379894120357
2009-02-08,8.285197437192975,7.629729003328199,8.893585687855426
2009-02-09,8.517784772443173,7.850677284369987,9.116673412574915
2009-02-10,8.210805043480919,7.57370174500273,8.833191066408231
2009-02-11,7.948027987931144,7.317945899126408,8.611335254526079
2009-02-12,7.864657976523189,7.2506903276834205,8.44929394575048
2009-02-13,7.789199550650414,7.1726381982260285,8.404296445957835
2009-02-14,7.469463845081957,6.832879091285773,8.0929459060912
2009-02-15,7.753368766456033,7.130280310679849,8.341183684928774
2009-02-16,7.983679394996769,7.322648006570462,8.567333698959798
2009-02-17,7.6806947736324975,7.051394752768843,8.32181721626672
2009-02-18,7.428254046013032,6.810743147577124,8.075896252552159
2009-02-19,7.361501362622649,6.763427991684999,7.96580685540458
2009-02-20,7.308748903288985,6.679035730794358,7.8957792452126006
2009-02-21,7.0174840903225455,6.420174564220158,7.627194840482442
2009-02-22,7.335173916165519,6.754637940864156,7.9517187204138216
2009-02-23,7.604012814622239,6.941268693819895,8.258055043012659
2009-02-24,7.3436201096272775,6.744080370105995,7.970601923478951
2009-02-25,7.137059783373065,6.5011813447672955,7.733096859907327
2009-02-26,7.118621678742677,6.541492479579301,7.7529851866957245
2009-02-27,7.115703102933907,6.569738410882902,7.726050018556342
2009-02-28,6.874836457526385,6.247658705866377,7.486872578266122
2009-03-01,7.24251531395898,6.634260798098176,7.856495304792036
2009-03-02,7.559964815932916,6.9291628810221875,8.180384767669882
2009-03-03,7.345861867096554,6.717066979262865,7.971200694750361
2009-03-04,7.182377257817913,6.5545743788128545,7.767578997418999
2009-03-05,7.202978261389704,6.584777270372611,7.826751615376977
2009-03-06,7.234330101628235,6.625522282410067,7.857114441422419
2009-03-07,7.022341387312648,6.40873033348709,7.6378580751778244
2009-03-08,7.4130054526120714,6.83828850990967,8.012914826761651
2009-03-09,7.7471830686157155,7.1311945626124755,8.320577553453726
2009-03-10,7.543331643168737,6.941496111346282,8.18139465475788
2009-03-11,7.383552806671844,6.728898622110939,8.01154590089786
2009-03-12,7.401396750636572,6.74392953818953,8.01912905410779
2009-03-13,7.423761654860181,6.8072129693269465,8.08735604411068
2009-03-14,7.196933332484673,6.535599405444913,7.774884592847639
2009-03-15,7.56741716529399,6.907308467097085,8.184810090048778
2009-03-16,7.876708023876699,7.2162253969610495,8.500656325226247
2009-03-17,7.644003609789942,7.024646486165769,8.269451004097183
2009-03-18,7.452233519483766,6.799611589437294,8.09390343455025
2009-03-19,7.43584287035876,6.8078549311331935,8.054298251471353
2009-03-20,7.422669357345746,6.807221388212583,8.015879004050051
2009-03-21,7.159959446454077,6.510450165715457,7.767452875414931
2009-03-22,7.495176384001183,6.849874629758848,8.127238242952876
2009-03-23,7.770746335334067,7.178344991111618,8.424519325324972
2009-03-24,7.506748705551426,6.85875428081923,8.17193712724078
2009-03-25,7.286923536866986,6.676940213808866,7.878719736207566
2009-03-26,7.246435381386312,6.611343446168851,7.834533509213444
2009-03-27,7.213733024571475,6.590750393285672,7.839824021268551
2009-03-28,6.936551207497592,6.309044727714731,7.539537289564594
2009-03-29,7.26270739132421,6.660529550988003,7.8923103590754815
